0,0.89,24.5135591644537
0,0.9,24.924219465274
0,0.91,17.1051185302869
0,0.92,19.0838153458404
0,0.93,19.2388417147999
0,0.94,16.8443916478878
0,0.95,10.9263058528941
0,0.96,12.2467008867662
0,0.97,5.27282517991407
0,0.98,3.02452091015144
0,0.99,1.46704418395551
0.01,0,73.9083072510397
0.01,0.01,135.677998485938
0.01,0.02,111.785716881459
0.01,0.03,131.374319365386
0.01,0.04,111.142532352088
0.01,0.05,86.9247305734148
0.01,0.06,111.033299318446
0.01,0.07,115.819823388042
0.01,0.08,89.6949885758584
0.01,0.09,98.6637835872767
0.01,0.1,93.4195917896302
0.01,0.11,124.234507541567
0.01,0.12,120.467945712497
0.01,0.13,80.8673542890762
0.01,0.14,99.0338684309779
0.01,0.15,131.6818276264
0.01,0.16,97.9633142357167
0.01,0.17,121.73982933366
0.01,0.18,102.355151568558
0.01,0.19,100.490964782493
0.01,0.2,106.266524257349
0.01,0.21,103.741042356531
0.01,0.22,96.8940974260508
0.01,0.23,78.514543019525
0.01,0.24,127.198043487639
0.01,0.25,104.524807332965
0.01,0.26,92.3660784992443
0.01,0.27,87.7019334566001
0.01,0.28,81.0322923332909
0.01,0.29,80.7874911137601
0.01,0.3,96.7111171942152
0.01,0.31,117.393441856702
0.01,0.32,117.565021907375
0.01,0.33,107.234208350771
0.01,0.34,75.9073908504582
0.01,0.35,70.6287094950922
0.01,0.36,83.2235772729747
0.01,0.37,69.6618973611866
0.01,0.38,107.030072368157
0.01,0.39,76.8792675022855
0.01,0.4,109.041364333253
0.01,0.41,67.3891087296841
0.01,0.42,59.6042600962951
0.01,0.43,101.301987053849
0.01,0.44,76.0493110788602
0.01,0.45,89.915059122212
0.01,0.46,96.6778050202628
0.01,0.47,102.911428607086
0.01,0.48,70.2162015163455
0.01,0.49,86.0148570184242
0.01,0.5,83.5682408857485
0.01,0.51,73.8498635597983
0.01,0.52,83.3118667775008
0.01,0.53,81.5912938783705
0.01,0.54,82.7418351846288
0.01,0.55,78.4792855855442
0.01,0.56,78.7453897266168
0.01,0.57,103.525109440164
0.01,0.58,85.0328702293528
0.01,0.59,58.9343590079628
0.01,0.6,79.3683589652256
0.01,0.61,95.3831370762468
0.01,0.62,54.4701032429526
0.01,0.63,66.1877896855469
0.01,0.64,81.2929610828334
0.01,0.65,70.343362735599
0.01,0.66,68.5870892289008
0.01,0.67,72.2316860593024
0.01,0.68,78.2814151523466
0.01,0.69,62.1868675109405
0.01,0.7,69.1314781342344
0.01,0.71,42.49637087298
0.01,0.72,49.9542967175691
0.01,0.73,52.2774532934819
0.01,0.74,45.748854978136
0.01,0.75,49.6066732636638
0.01,0.76,56.7963879977264
0.01,0.77,63.2737202047028
0.01,0.78,61.506697266357
0.01,0.79,54.6541115684563
0.01,0.8,47.7430170954425
0.01,0.81,39.0677011773246
0.01,0.82,41.4625260844999
0.01,0.83,48.2627594056088
0.01,0.84,25.4012214377607
0.01,0.85,28.7002880003573
0.01,0.86,37.4681473517608
0.01,0.87,30.1517983398812
0.01,0.88,23.3865312158595
0.01,0.89,24.4467906864892
0.01,0.9,18.8486872148009
0.01,0.91,19.1176268356412
0.01,0.92,17.3117278280043
0.01,0.93,15.0817996172957
0.01,0.94,13.1656097973127
0.01,0.95,10.3815256160027
0.01,0.96,12.8926122054196
0.01,0.97,6.30763941418305
0.01,0.98,4.14552672061176
0.01,0.99,2.06943610422529
0.02,0,62.3521762645697
0.02,0.01,98.0072298065946
0.02,0.02,122.502228650562
0.02,0.03,88.758187637067
0.02,0.04,126.868817788544
0.02,0.05,138.748972247865
0.02,0.06,112.23256594172
0.02,0.07,85.2255710172378
0.02,0.08,62.1837165879735
0.02,0.09,105.384916927155
0.02,0.1,107.218017365076
0.02,0.11,92.5360939138191
0.02,0.12,102.969422288857
0.02,0.13,116.148020962636
0.02,0.14,123.516915120069
0.02,0.15,99.5813134570314
0.02,0.16,84.2117064120084
0.02,0.17,142.601770326375
0.02,0.18,106.58677266388
0.02,0.19,96.5700689991553
0.02,0.2,132.754117868348
0.02,0.21,98.5731276758621
0.02,0.22,84.7435290461835
0.02,0.23,123.980232789839
0.02,0.24,119.376370880919
0.02,0.25,94.0788213439915
0.02,0.26,111.174156347285
0.02,0.27,87.5717450421809
0.02,0.28,104.66120055456
0.02,0.29,100.238563875554
0.02,0.3,99.7425071160394
0.02,0.31,89.3421716681664
0.02,0.32,104.080133839453
0.02,0.33,105.606111886086
0.02,0.34,115.280486074969
0.02,0.35,104.373815115432
0.02,0.36,98.0269516198006
0.02,0.37,85.9805881840577
0.02,0.38,108.113295403635
0.02,0.39,81.2785179542604
0.02,0.4,124.178425630981
0.02,0.41,75.8213398171478
0.02,0.42,152.615709531698
0.02,0.43,97.1737982590196
0.02,0.44,130.311008183505
0.02,0.45,106.59919033928
0.02,0.46,84.5311921441395
0.02,0.47,95.3913223052435
0.02,0.48,84.2466328959618
0.02,0.49,75.1380018792683
0.02,0.5,51.5103912983603
0.02,0.51,85.9931232004104
0.02,0.52,93.6650036863756
0.02,0.53,92.5214119278183
0.02,0.54,72.8892568107007
0.02,0.55,107.942847932559
0.02,0.56,59.6877970983701
0.02,0.57,89.1343361401977
0.02,0.58,84.026599017932
0.02,0.59,92.664885459143
0.02,0.6,90.4775617574986
0.02,0.61,57.4780746780389
0.02,0.62,59.4215038066873
0.02,0.63,67.2423355634714
0.02,0.64,70.0889968642435
0.02,0.65,80.2693838806529
0.02,0.66,84.5298935675135
0.02,0.67,65.0603647449934
0.02,0.68,69.2185245498807
0.02,0.69,51.8388812688249
0.02,0.7,66.7131967851012
0.02,0.71,73.7971521206936
0.02,0.72,60.4607798448997
0.02,0.73,45.3500014393887
0.02,0.74,81.1627928677226
0.02,0.75,45.7013499845927
0.02,0.76,59.1298127663757
0.02,0.77,42.934823292476
0.02,0.78,36.9752575386251
0.02,0.79,45.3443229629914
0.02,0.8,52.2678486758794
0.02,0.81,71.4077699645813
0.02,0.82,38.1670264244798
0.02,0.83,32.8287793989625
0.02,0.84,32.248842646319
0.02,0.85,33.2798811118516
0.02,0.86,26.6252575554625
0.02,0.87,34.112604656827
0.02,0.88,26.209850420731
0.02,0.89,27.5684196007195
0.02,0.9,21.0271511035621
0.02,0.91,17.9635554099096
0.02,0.92,15.9700676894267
0.02,0.93,16.6560383578627
0.02,0.94,20.9762399791925
0.02,0.95,11.3246328654992
0.02,0.96,8.8127408207342
0.02,0.97,9.27452942937895
0.02,0.98,4.13756361580557
0.02,0.99,2.78300990172885
0.03,0,109.661097612417
0.03,0.01,105.250857367727
0.03,0.02,104.692224084543
0.03,0.03,130.877351495714
0.03,0.04,62.7995414749544
0.03,0.05,93.1473177747606
0.03,0.06,138.554106890613
0.03,0.07,112.596896052138
0.03,0.08,104.709878959282
0.03,0.09,118.800752682933
0.03,0.1,145.953952478501
0.03,0.11,95.3755432122261
0.03,0.12,125.926910349024
0.03,0.13,115.528605306299
0.03,0.14,97.4373927521977
0.03,0.15,154.68611506991
0.03,0.16,132.812198399379
0.03,0.17,156.226638980061
0.03,0.18,90.8130465678351
0.03,0.19,132.184316968569
0.03,0.2,105.803863152183
0.03,0.21,119.140414718528
0.03,0.22,108.095781050497
0.03,0.23,106.499282806331
0.03,0.24,95.2374073873897
0.03,0.25,121.832002744295
0.03,0.26,124.220893705877
0.03,0.27,119.760077518231
0.03,0.28,120.316185466244
0.03,0.29,101.399255927486
0.03,0.3,109.475668828104
0.03,0.31,83.181545307165
0.03,0.32,84.9916343816081
0.03,0.33,86.3635917331167
0.03,0.34,91.0684083897548
0.03,0.35,88.6712852981049
0.03,0.36,118.640197798766
0.03,0.37,111.753273548542
0.03,0.38,106.716946379356
0.03,0.39,78.8210003706198
0.03,0.4,109.186079127141
0.03,0.41,99.703805610403
0.03,0.42,120.525985615039
0.03,0.43,114.67568297766
0.03,0.44,94.110741110498
0.03,0.45,107.099173754461
0.03,0.46,63.0530688765473
0.03,0.47,71.313212706755
0.03,0.48,85.5396254357587
0.03,0.49,117.273957265045
0.03,0.5,65.1372022612325
0.03,0.51,77.4880183924366
0.03,0.52,83.7103492272749
0.03,0.53,72.1932255368204
0.03,0.54,83.1113541492919
0.03,0.55,87.6853994114593
0.03,0.56,86.6402351651729
0.03,0.57,82.8715584541826
0.03,0.58,98.8088664554493
0.03,0.59,78.5601703826331
0.03,0.6,73.7825719738665
0.03,0.61,79.4006916663508
0.03,0.62,81.008923788456
0.03,0.63,111.649841402977
0.03,0.64,50.412253118849
0.03,0.65,71.1098697617212
0.03,0.66,81.5528057149012
0.03,0.67,56.9362339212995
0.03,0.68,69.5799815396749
0.03,0.69,61.8016312849047
0.03,0.7,53.4884147746936
0.03,0.71,85.4792498913927
0.03,0.72,82.0520450343393
0.03,0.73,70.8936976259926
0.03,0.74,59.6051842190134
0.03,0.75,48.2941413632499
0.03,0.76,47.102230643197
0.03,0.77,53.2695468946368
0.03,0.78,53.6490585759789
0.03,0.79,47.7173789906942
0.03,0.8,38.5557791275821
0.03,0.81,54.0561551715636
0.03,0.82,55.8993064644408
0.03,0.83,47.1370746142826
0.03,0.84,34.4128327634285
0.03,0.85,35.9007762546333
0.03,0.86,31.836983819007
0.03,0.87,31.8990011643937
0.03,0.88,31.5366810298867
0.03,0.89,34.6825916211597
0.03,0.9,29.8371775045787
0.03,0.91,20.9004906276927
0.03,0.92,22.0733287418014
0.03,0.93,18.4376858378552
0.03,0.94,10.8460347266369
0.03,0.95,15.5336181241351
0.03,0.96,15.2976551773158
0.03,0.97,7.13515694815938
0.03,0.98,5.32689697303455
0.03,0.99,3.93177218557423
0.04,0,160.880556227274
0.04,0.01,167.963481601399
0.04,0.02,122.099355847535
0.04,0.03,134.689636151973
0.04,0.04,126.863868791358
0.04,0.05,104.317691333287
0.04,0.06,150.139541110717
0.04,0.07,113.402711340901
0.04,0.08,115.265204132433
0.04,0.09,111.083860723995
0.04,0.1,111.448221648452
0.04,0.11,104.116823873534
0.04,0.12,146.814409760024
0.04,0.13,150.576536154448
0.04,0.14,123.078022266485
0.04,0.15,104.306049896885
0.04,0.16,100.449716844318
0.04,0.17,120.507453324025
0.04,0.18,105.27391625392
0.04,0.19,136.60802180562
0.04,0.2,172.584548314795
0.04,0.21,140.361162570237
0.04,0.22,109.703956505547
0.04,0.23,106.858433241236
0.04,0.24,110.148715804587
0.04,0.25,109.897657608691
0.04,0.26,116.52893345237
0.04,0.27,132.022320769391
0.04,0.28,110.643526000519
0.04,0.29,84.1427832283514
0.04,0.3,100.575366278372
0.04,0.31,93.7101109822765
0.04,0.32,107.977294059848
0.04,0.33,99.8185510163577
0.04,0.34,102.58333420252
0.04,0.35,109.29848942371
0.04,0.36,99.188972571479
0.04,0.37,83.485624698009
0.04,0.38,94.516299362723
0.04,0.39,142.832439906413
0.04,0.4,114.769054760264
0.04,0.41,121.144503355971
0.04,0.42,87.509749900235
0.04,0.43,94.0659183052005
0.04,0.44,134.014029013788
0.04,0.45,102.462547204543
0.04,0.46,101.532948939266
0.04,0.47,92.0413873372007
0.04,0.48,107.379622627085
0.04,0.49,100.737872148118
0.04,0.5,106.38877291181
0.04,0.51,123.369393119139
0.04,0.52,81.3567952600561
0.04,0.53,93.0755948513333
0.04,0.54,110.751688190327
0.04,0.55,105.57776475614
0.04,0.56,94.890107309527
0.04,0.57,102.194640068747
0.04,0.58,109.868499125243
0.04,0.59,87.8624033946681
0.04,0.6,81.3002671159538
0.04,0.61,74.8899845324101
0.04,0.62,78.5955071649207
0.04,0.63,68.2588214883313
0.04,0.64,67.6193506696232
0.04,0.65,110.335432114437
0.04,0.66,71.8930128238981
0.04,0.67,81.2719923758036
0.04,0.68,90.6422358431487
0.04,0.69,81.9775320964141
0.04,0.7,74.923543494431
0.04,0.71,72.2283725240773
0.04,0.72,53.8579836049179
0.04,0.73,58.4498185990405
0.04,0.74,53.6858118594908
0.04,0.75,63.9634235935709
0.04,0.76,84.0515075288211
0.04,0.77,44.6094202238872
0.04,0.78,60.6220114443569
0.04,0.79,58.0218582919862
0.04,0.8,36.3274815889451
0.04,0.81,67.4485023486107
0.04,0.82,46.5885764458247
0.04,0.83,49.0899572002093
0.04,0.84,47.6137045588693
0.04,0.85,54.7381537088744
0.04,0.86,35.0287734200308
0.04,0.87,24.7559508941323
0.04,0.88,30.0941163973681
0.04,0.89,34.6696365148988
0.04,0.9,26.6324910515928
0.04,0.91,23.4409673655038
0.04,0.92,26.8198559402719
0.04,0.93,16.7765744770846
0.04,0.94,17.6021798396083
0.04,0.95,15.7699347433939
0.04,0.96,9.2469596645577
0.04,0.97,9.2244740164524
0.04,0.98,8.14601858247448
0.04,0.99,3.4593035257695
0.05,0,125.083865752684
0.05,0.01,125.842265638406
0.05,0.02,185.001748245573
0.05,0.03,186.239638978765
0.05,0.04,120.097354308317
0.05,0.05,139.208018047409
0.05,0.06,110.667815609288
0.05,0.07,122.363286543763
0.05,0.08,121.160553135843
0.05,0.09,137.578260269146
0.05,0.1,136.671938502149
0.05,0.11,163.24589325049
0.05,0.12,160.106552087089
0.05,0.13,128.372484427109
0.05,0.14,142.80003159687
0.05,0.15,167.345786356997
0.05,0.16,100.135641876593
0.05,0.17,148.36671006507
0.05,0.18,141.474680387129
0.05,0.19,102.268348638449
0.05,0.2,128.551576904882
0.05,0.21,133.210941016553
0.05,0.22,122.325695713917
0.05,0.23,122.452185394861
0.05,0.24,106.034889008243
0.05,0.25,127.542814361961
0.05,0.26,108.270595992183
0.05,0.27,134.035816626441
0.05,0.28,106.618073894081
0.05,0.29,148.467897672988
0.05,0.3,129.070906483983
0.05,0.31,117.427454624123
0.05,0.32,86.6962267850339
0.05,0.33,112.981263570235
0.05,0.34,103.690560109101
0.05,0.35,108.84546824981
0.05,0.36,96.0919609282348
0.05,0.37,131.873069228034
0.05,0.38,134.193200869381
0.05,0.39,175.866543780084
0.05,0.4,134.869851393378
0.05,0.41,126.964948916209
0.05,0.42,107.967741571231
0.05,0.43,84.7279626503335
0.05,0.44,151.803500683477
0.05,0.45,101.40592091197
0.05,0.46,83.9856019705846
0.05,0.47,96.0867165832144
0.05,0.48,112.433704687223
0.05,0.49,92.6802058119656
0.05,0.5,79.9766042810925
0.05,0.51,106.405373657879
0.05,0.52,94.199212416103
0.05,0.53,108.911734439969
0.05,0.54,104.779144373107
0.05,0.55,96.492039748192
0.05,0.56,103.282373749407
0.05,0.57,98.8748985607739
0.05,0.58,99.7649439922022
0.05,0.59,89.4741001883142
0.05,0.6,89.1792280300548
0.05,0.61,84.7723310869061
0.05,0.62,81.0385815979202
0.05,0.63,92.6272540138394
0.05,0.64,99.2135557633712
0.05,0.65,92.3644682118143
0.05,0.66,79.890017534741
0.05,0.67,83.4456524809524
0.05,0.68,97.3866024005156
0.05,0.69,92.3354606447677
0.05,0.7,76.2261096074526
0.05,0.71,60.2261312484311
0.05,0.72,74.0958493828396
0.05,0.73,67.5221113624061
0.05,0.74,60.1044832285321
0.05,0.75,82.14808122944
0.05,0.76,73.5719308413849
0.05,0.77,56.6104809316974
0.05,0.78,64.3253142536798
0.05,0.79,48.5717436263279
0.05,0.8,59.9745465099641
0.05,0.81,57.3506191408992
0.05,0.82,62.762288311155
0.05,0.83,61.769150341739
0.05,0.84,58.3835785172943
0.05,0.85,58.4547058029854
0.05,0.86,40.7175797858561
0.05,0.87,32.7753856941361
0.05,0.88,49.717037604626
0.05,0.89,30.8109304270478
0.05,0.9,31.573325346664
0.05,0.91,24.6248356933682
0.05,0.92,37.9168353276677
0.05,0.93,26.6259053848065
0.05,0.94,20.2726303200797
0.05,0.95,15.5513128960156
0.05,0.96,18.1322621145206
0.05,0.97,11.3641172036672
0.05,0.98,12.4691655843505
0.05,0.99,6.16548005227924
0.06,0,126.775145478442
0.06,0.01,139.251072866826
0.06,0.02,141.437193095546
0.06,0.03,124.692651622886
0.06,0.04,143.946380884552
0.06,0.05,132.44100299392
0.06,0.06,122.900038026785
0.06,0.07,164.779069887228
0.06,0.08,109.104239836751
0.06,0.09,145.534244422774
0.06,0.1,122.405783920107
0.06,0.11,137.171996734759
0.06,0.12,143.20111633697
0.06,0.13,124.478053483953
0.06,0.14,134.510522567643
0.06,0.15,164.021963876654
0.06,0.16,131.23244894724
0.06,0.17,143.811909938823
0.06,0.18,139.319023206548
0.06,0.19,180.879676096011
0.06,0.2,107.543243618601
0.06,0.21,111.783899754032
0.06,0.22,107.882017252943
0.06,0.23,150.982123751813
0.06,0.24,118.473591732957
0.06,0.25,106.993369936418
0.06,0.26,141.17908668327
0.06,0.27,145.61758219291
0.06,0.28,164.301195019809
0.06,0.29,155.778452693916
0.06,0.3,151.726141093131
0.06,0.31,164.696944065946
0.06,0.32,127.471887144
0.06,0.33,102.829953396419
0.06,0.34,120.996866042888
0.06,0.35,134.243415876
0.06,0.36,104.120784811326
0.06,0.37,122.367026859965
0.06,0.38,116.243362986013
0.06,0.39,123.608862248772
0.06,0.4,127.007189878366
0.06,0.41,122.551470857697
0.06,0.42,138.588245798165
0.06,0.43,96.4995154689617
0.06,0.44,134.42857911838
0.06,0.45,119.683987631428
0.06,0.46,93.0508226723831
0.06,0.47,121.988059069586
0.06,0.48,97.0100495191466
0.06,0.49,106.036452455809
0.06,0.5,116.332022296313
0.06,0.51,90.2381401716886
0.06,0.52,99.5755618293325
0.06,0.53,94.567885309466
0.06,0.54,115.663302856098
0.06,0.55,101.472101684701
0.06,0.56,98.0282773821986
0.06,0.57,103.05522398224
0.06,0.58,98.7021533982791
0.06,0.59,129.274062727808
0.06,0.6,101.2562459204
0.06,0.61,115.269542200005
0.06,0.62,95.0061751145778
0.06,0.63,112.870933302799
0.06,0.64,80.9911025257032
0.06,0.65,137.306008018514
0.06,0.66,78.7190837319273
0.06,0.67,110.728566823847
0.06,0.68,84.544497508849
0.06,0.69,109.20548372543
0.06,0.7,74.1231609872692
0.06,0.71,67.0546086051132
0.06,0.72,74.5746341293384
0.06,0.73,104.565974040188
0.06,0.74,77.1095190719397
0.06,0.75,70.3963287126335
0.06,0.76,58.8110776174716
0.06,0.77,63.6962193302923
0.06,0.78,59.1532768396928
0.06,0.79,62.3426287643948
0.06,0.8,70.8372155494929
0.06,0.81,75.5030539687103
0.06,0.82,75.620650202372
0.06,0.83,63.2470272015229
0.06,0.84,40.7312295423376
0.06,0.85,55.3890001457733
0.06,0.86,33.4396286173174
0.06,0.87,31.0063024521823
0.06,0.88,22.86716389559
0.06,0.89,36.6597793626213
0.06,0.9,36.1508392991794
0.06,0.91,33.4402932912019
0.06,0.92,50.4554856918614
0.06,0.93,30.9299841445506
0.06,0.94,26.1316707619942
0.06,0.95,19.2586730331044
0.06,0.96,18.7128249408026
0.06,0.97,15.1481034807709
0.06,0.98,11.9521196253237
0.06,0.99,6.85684880101276
0.07,0,154.684293258666
0.07,0.01,149.219395802559
0.07,0.02,118.853261158027
0.07,0.03,132.556630152469
0.07,0.04,174.950015167645
0.07,0.05,131.029723682152
0.07,0.06,165.365782219432
0.07,0.07,134.909848927196
0.07,0.08,177.350530198129
0.07,0.09,160.94287641013
0.07,0.1,182.804715910765
0.07,0.11,173.130081991548
0.07,0.12,143.572552194989
0.07,0.13,150.697560655945
0.07,0.14,167.955101836475
0.07,0.15,126.828017306722
0.07,0.16,148.789242807314
0.07,0.17,160.166037033948
0.07,0.18,146.063387910348
0.07,0.19,138.543133147221
0.07,0.2,142.95321028016
0.07,0.21,154.683502473029
0.07,0.22,160.146844328222
0.07,0.23,201.62257823904
0.07,0.24,128.453505775847
0.07,0.25,127.233832666758
0.07,0.26,124.487736290958
0.07,0.27,142.834099935523
0.07,0.28,149.790894109102
0.07,0.29,165.185392469335
0.07,0.3,114.043913699431
0.07,0.31,142.237463399734
0.07,0.32,134.29451390463
0.07,0.33,102.969708978349
0.07,0.34,131.549139916739
0.07,0.35,132.025957326506
0.07,0.36,118.882504343799
0.07,0.37,146.625059928841
0.07,0.38,129.330792236209
0.07,0.39,121.882838460449
0.07,0.4,136.856004657468
0.07,0.41,132.922675250536
0.07,0.42,149.780730260525
0.07,0.43,137.85119571356
0.07,0.44,152.946549884421
0.07,0.45,141.874947343037
0.07,0.46,144.916355987031
0.07,0.47,120.008967372476
0.07,0.48,116.703141426094
0.07,0.49,158.957016835745
0.07,0.5,131.299972391447
0.07,0.51,126.429639012777
0.07,0.52,120.774848030559
0.07,0.53,105.093305620802
0.07,0.54,115.218004299875
0.07,0.55,116.8729303193
0.07,0.56,101.431732169228
0.07,0.57,95.113339782555
0.07,0.58,97.991570139477
0.07,0.59,111.012400517757
0.07,0.6,129.87933705985
0.07,0.61,81.01236322833
0.07,0.62,92.4914128804683
0.07,0.63,98.9478550822088
0.07,0.64,88.1974577103565
0.07,0.65,84.9606715650895
0.07,0.66,94.3046225492274
0.07,0.67,89.2512787851389
0.07,0.68,117.794649562555
0.07,0.69,94.9545753460975
0.07,0.7,115.964417230159
0.07,0.71,92.4592665417833
0.07,0.72,67.8330120160106
0.07,0.73,80.6392681577623
0.07,0.74,87.2841419450331
0.07,0.75,78.2199979871897
0.07,0.76,57.5855435355177
0.07,0.77,64.9704062762546
0.07,0.78,62.9095607232501
0.07,0.79,101.263210704336
0.07,0.8,74.6739233457909
0.07,0.81,80.7795364741775
0.07,0.82,76.7765750749655
0.07,0.83,78.7117788070501
0.07,0.84,66.5759483350714
0.07,0.85,75.3129526482108
0.07,0.86,53.3826568300869
0.07,0.87,44.6822599984191
0.07,0.88,57.9849121312975
0.07,0.89,44.2240644750232
0.07,0.9,65.1963359276843
0.07,0.91,50.8332756923065
0.07,0.92,31.4274551659918
0.07,0.93,33.0956156050156
0.07,0.94,36.6059531751463
0.07,0.95,26.8918566988919
0.07,0.96,21.8231694917185
0.07,0.97,20.3754691584899
0.07,0.98,12.3540847322578
0.07,0.99,6.1485663279567
0.08,0,154.958425962232
0.08,0.01,210.493031425964
0.08,0.02,153.068112372963
0.08,0.03,186.213220112143
0.08,0.04,184.14058755054
0.08,0.05,181.083425125545
0.08,0.06,182.366142785284
0.08,0.07,150.483736629877
0.08,0.08,213.92428756265
0.08,0.09,178.051688246999
0.08,0.1,180.749805613704
0.08,0.11,172.918927095244
0.08,0.12,171.519042643913
0.08,0.13,182.216493024952
0.08,0.14,168.988374183562
0.08,0.15,120.960345743633
0.08,0.16,171.542079035865
0.08,0.17,193.701847417943
0.08,0.18,164.316233507338
0.08,0.19,145.775540977389
0.08,0.2,161.175556349106
0.08,0.21,161.752889577343
0.08,0.22,123.271873209538
0.08,0.23,150.454569730457
0.08,0.24,143.172174711888
0.08,0.25,162.344719039048
0.08,0.26,194.581246740357
0.08,0.27,117.174361476636
0.08,0.28,165.33113838379
0.08,0.29,144.52820490302
0.08,0.3,183.610041275711
0.08,0.31,147.739044179622
0.08,0.32,137.60245582666
0.08,0.33,173.421807447672
0.08,0.34,149.073333905745
0.08,0.35,138.71139805949
0.08,0.36,153.702741396638
0.08,0.37,152.580667204995
0.08,0.38,122.526272750555
0.08,0.39,167.382139640811
0.08,0.4,121.676954304206
0.08,0.41,130.741770441512
0.08,0.42,153.990651583922
0.08,0.43,137.270686900426
0.08,0.44,106.717389897953
0.08,0.45,115.215674223461
0.08,0.46,134.388505959738
0.08,0.47,174.265295527715
0.08,0.48,163.830458833291
0.08,0.49,122.773129559357
0.08,0.5,108.896155888071
0.08,0.51,96.652590874748
0.08,0.52,137.7925799321
0.08,0.53,135.190166166544
0.08,0.54,120.436329320448
0.08,0.55,88.7246242815717
0.08,0.56,147.082190277756
0.08,0.57,103.693486809775
0.08,0.58,102.854437323516
0.08,0.59,120.532753302613
0.08,0.6,109.357066880314
0.08,0.61,113.692297519551
0.08,0.62,86.0338690542404
0.08,0.63,98.0371199381715
0.08,0.64,109.279615181537
0.08,0.65,114.327765825606
0.08,0.66,149.468675695682
0.08,0.67,93.881686802555
0.08,0.68,112.78967911026
0.08,0.69,71.5310841398872
0.08,0.7,102.083205613557
0.08,0.71,85.7881074480096
0.08,0.72,97.2314511221831
0.08,0.73,93.3800702406947
0.08,0.74,106.054626801681
0.08,0.75,95.2513888021935
0.08,0.76,78.3169304555301
0.08,0.77,92.2547429843339
0.08,0.78,64.4119575737878
0.08,0.79,60.3125772387711
0.08,0.8,92.0778197737698
0.08,0.81,69.9102407800266
0.08,0.82,71.8307545412688
0.08,0.83,70.6041243883203
0.08,0.84,58.8045417555911
0.08,0.85,49.9300594303382
0.08,0.86,60.705010301603
0.08,0.87,48.8814685733379
0.08,0.88,46.6662525172046
0.08,0.89,58.4003216681821
0.08,0.9,44.9466260860364
0.08,0.91,42.3226860038117
0.08,0.92,38.5786526918343
0.08,0.93,27.0439223926895
0.08,0.94,27.0630825527391
0.08,0.95,27.3909331077514
0.08,0.96,25.5406670083102
0.08,0.97,19.3836177732571
0.08,0.98,19.4676905353123
0.08,0.99,10.6995601426336
0.09,0,180.102876417197
0.09,0.01,209.839700327372
0.09,0.02,152.529444567992
0.09,0.03,176.506447075077
0.09,0.04,206.059253527435
0.09,0.05,212.048125253152
0.09,0.06,183.096497014334
0.09,0.07,132.847525879801
0.09,0.08,159.022388298294
0.09,0.09,175.957670071765
0.09,0.1,194.683165317841
0.09,0.11,156.754055173635
0.09,0.12,217.392902548893
0.09,0.13,228.427162790276
0.09,0.14,177.621131905647
0.09,0.15,187.510191648415
0.09,0.16,182.45675347026
